order_id,order_date,customer_id,product_id,quantity,selling_price,discount,returned
O046328,2025-02-11,C02091,P0345,4,12335.95,0.2,No
O046329,2025-08-06,C06170,P0319,3,9595.8,0.25,No
O046330,2025-09-22,C02171,P0052,4,637.5,0.05,Yes
O046331,2025-03-06,C02917,P0127,4,17886.19,0.25,No
O046332,2025-05-04,C08426,P0236,1,8593.46,0.25,No
O046333,2025-08-10,C08180,P0161,3,8780.65,0.1,No
O046334,2025-02-11,C01354,P0200,2,8446.41,0.25,No
O046335,2025-06-04,C09533,P0153,2,6665.42,0.0,No
O046336,2025-03-03,C02220,P0062,2,16115.62,0.15,No
O046337,2025-08-12,C01592,P0126,1,18429.73,0.15,No
O046338,2025-07-27,C07682,P0383,1,11515.25,0.15,No
O046339,2025-08-17,C06313,P0258,1,15355.66,0.0,Yes
O046340,2025-06-12,C01368,P0083,1,12215.68,0.0,No
O046341,2025-01-24,C02931,P0356,1,21481.5,0.0,Yes
O046342,2025-10-19,C04957,P0458,3,10057.25,0.0,No
O046343,2025-09-24,C04236,P0389,1,19011.82,0.0,No
O046344,2025-01-08,C07275,P0024,2,17483.52,0.2,No
O046345,2025-11-29,C05104,P0172,2,4438.12,0.05,No
O046346,2025-05-23,C03469,P0261,4,3045.08,0.05,No
O046347,2025-03-01,C05211,P0374,1,23513.09,0.05,No
O046348,2025-12-26,C06746,P0092,1,7934.45,0.2,No
O046349,2025-02-06,C03947,P0365,1,15975.82,0.0,No
O046350,2025-09-16,C01675,P0171,1,9558.07,0.25,No
O046351,2025-08-28,C00946,P0367,3,18608.6,0.0,No
O046352,2025-07-19,C05552,P0488,2,15652.73,0.05,No
O046353,2025-11-06,C06257,P0236,2,8593.46,0.15,No
O046354,2025-04-01,C08423,P0064,1,12910.14,0.1,No
O046355,2025-03-17,C09331,P0182,1,10089.55,0.15,No
O046356,2025-12-29,C06462,P0430,3,16347.68,0.2,No
O046357,2025-05-21,C08484,P0344,1,16759.06,0.25,No
O046358,2025-05-22,C08872,P0314,2,1332.09,0.05,No
O046359,2025-03-12,C07378,P0241,1,7162.63,0.0,No
O046360,2025-07-25,C04559,P0055,1,16140.95,0.2,No
O046361,2025-01-16,C08750,P0019,1,9482.8,0.15,No
O046362,2025-07-15,C04928,P0305,2,14699.06,0.0,No
O046363,2025-03-17,C02196,P0022,4,14726.15,0.0,No
O046364,2025-01-16,C01040,P0360,1,17684.13,0.05,No
O046365,2025-08-21,C04258,P0258,4,15355.66,0.1,No
O046366,2025-10-07,C09081,P0170,2,13028.7,0.05,No
O046367,2025-12-10,C07848,P0489,2,12739.8,0.05,No
O046368,2025-03-22,C06924,P0251,3,6811.91,0.05,No
O046369,2025-01-01,C09226,P0359,3,17541.46,0.15,Yes
O046370,2025-06-01,C05530,P0273,2,5112.62,0.2,No
O046371,2025-12-24,C00519,P0448,3,15523.05,0.25,No
O046372,2025-06-03,C00909,P0172,1,4438.12,0.05,No
O046373,2025-01-13,C04518,P0353,5,2607.46,0.2,No
O046374,2025-04-14,C09131,P0134,1,3674.71,0.0,No
O046375,2025-06-08,C03784,P0453,2,20727.68,0.05,No
O046376,2025-09-02,C06437,P0390,1,18079.48,0.05,No
O046377,2025-10-29,C06586,P0287,4,8476.7,0.15,No
O046378,2025-01-13,C03422,P0304,2,15970.93,0.0,No
O046379,2025-12-02,C01887,P0282,2,3512.37,0.0,No
O046380,2025-02-12,C01613,P0077,1,5450.5,0.05,No
O046381,2025-11-23,C07522,P0363,3,7027.25,0.1,No
O046382,2025-04-24,C08679,P0157,2,11681.05,0.2,No
O046383,2025-10-27,C02081,P0181,2,12013.83,0.05,No
O046384,2025-11-29,C05500,P0147,2,4088.72,0.1,No
O046385,2025-07-21,C09981,P0267,1,462.73,0.1,No
O046386,2025-11-29,C08552,P0443,1,6365.25,0.1,No
O046387,2025-11-26,C01608,P0229,1,18884.6,0.05,No
O046388,2025-06-14,C01330,P0185,4,7098.71,0.0,No
O046389,2025-11-19,C00350,P0303,1,7049.83,0.25,No
O046390,2025-10-11,C02698,P0019,1,9482.8,0.2,No
O046391,2025-01-30,C08817,P0345,2,12335.95,0.05,No
O046392,2025-11-30,C09469,P0040,1,15323.09,0.15,No
O046393,2025-06-16,C04621,P0425,3,17071.6,0.2,No
O046394,2025-11-09,C09381,P0415,2,6493.51,0.05,Yes
O046395,2025-10-26,C06167,P0089,2,4607.66,0.2,No
O046396,2025-11-24,C00893,P0195,2,2073.57,0.25,No
O046397,2025-05-09,C08676,P0198,4,2093.89,0.2,No
O046398,2025-12-11,C09161,P0231,2,16923.56,0.2,No
O046399,2025-12-04,C04614,P0348,1,13832.04,0.0,No
O046400,2025-06-01,C01477,P0272,3,11818.79,0.15,No
O046401,2025-02-06,C05648,P0090,2,14919.95,0.15,Yes
O046402,2025-09-14,C00549,P0149,4,14501.44,0.25,No
O046403,2025-12-11,C00562,P0093,1,19143.41,0.0,No
O046404,2025-12-19,C05885,P0016,1,14533.96,0.15,No
O046405,2025-06-01,C06130,P0113,1,14937.8,0.2,No
O046406,2025-02-14,C04925,P0087,4,16436.2,0.0,No
O046407,2025-02-28,C09939,P0200,1,8446.41,0.05,No
O046408,2025-09-29,C07410,P0055,2,16140.95,0.05,No
O046409,2025-03-12,C08227,P0234,1,1156.88,0.0,No
O046410,2025-04-09,C02711,P0500,2,10345.0,0.25,No
O046411,2025-01-06,C08178,P0481,1,8029.95,0.25,No
O046412,2025-08-08,C07821,P0446,4,19589.73,0.2,No
O046413,2025-06-12,C05311,P0244,2,16004.3,0.2,No
O046414,2025-02-10,C01248,P0429,1,789.7,0.25,No
O046415,2025-10-02,C08728,P0399,1,3392.18,0.05,No
O046416,2025-01-29,C04675,P0078,2,1175.42,0.2,No
O046417,2025-06-14,C06178,P0211,3,14052.38,0.25,No
O046418,2025-03-07,C02672,P0281,1,6168.15,0.15,No
O046419,2025-10-01,C02909,P0434,1,12759.44,0.0,No
O046420,2025-07-10,C01961,P0310,2,18951.16,0.05,No
O046421,2025-05-21,C00035,P0160,5,1719.49,0.2,No
O046422,2025-11-20,C06672,P0272,1,11818.79,0.2,No
O046423,2025-02-07,C09050,P0090,1,14919.95,0.2,No
O046424,2025-11-05,C02354,P0047,2,7647.17,0.05,No
O046425,2025-01-22,C02933,P0132,1,11747.66,0.0,No
O046426,2025-01-11,C03812,P0284,1,3280.06,0.0,No
O046427,2025-04-30,C06983,P0039,1,10176.99,0.25,No
O046428,2025-08-26,C09514,P0365,2,15975.82,0.0,No
O046429,2025-04-21,C06452,P0074,3,17873.88,0.2,No
O046430,2025-03-13,C07506,P0283,1,7639.54,0.0,No
O046431,2025-12-23,C05263,P0375,1,3824.38,0.1,No
O046432,2025-12-01,C03136,P0018,2,14465.72,0.05,No
O046433,2025-10-29,C08614,P0128,4,9382.14,0.0,No
O046434,2025-04-16,C01070,P0313,1,12321.09,0.1,No
O046435,2025-07-29,C02634,P0475,3,3627.09,0.05,No
O046436,2025-04-13,C03014,P0125,1,11687.32,0.25,No
O046437,2025-12-06,C05301,P0037,1,10291.69,0.2,No
O046438,2025-10-18,C08773,P0462,1,10912.33,0.05,No
O046439,2025-04-28,C04641,P0492,1,3271.17,0.05,No
O046440,2025-08-22,C01666,P0253,3,10271.09,0.1,No
O046441,2025-07-16,C07587,P0461,2,14739.31,0.2,No
O046442,2025-11-12,C00304,P0248,1,5212.87,0.0,No
O046443,2025-06-05,C00039,P0394,4,8659.15,0.05,No
O046444,2025-08-11,C09595,P0433,1,10380.74,0.05,No
O046445,2025-02-04,C06032,P0008,3,19593.07,0.0,No
O046446,2025-06-27,C01715,P0139,3,20804.16,0.0,Yes
O046447,2025-07-19,C06068,P0104,5,18242.76,0.0,No
O046448,2025-10-07,C04094,P0458,1,10057.25,0.2,Yes
O046449,2025-07-13,C04462,P0459,2,2568.98,0.05,No
O046450,2025-07-19,C04397,P0418,1,16498.59,0.1,No
O046451,2025-10-17,C04159,P0037,1,10291.69,0.2,No
O046452,2025-11-07,C06520,P0072,5,20000.49,0.05,No
O046453,2025-09-29,C07466,P0462,4,10912.33,0.05,No
O046454,2025-09-30,C06362,P0146,1,2161.81,0.05,No
O046455,2025-11-10,C08951,P0205,1,11143.54,0.25,No
O046456,2025-06-02,C01922,P0127,1,17886.19,0.15,No
O046457,2025-10-31,C05434,P0313,2,12321.09,0.05,No
O046458,2025-05-16,C00255,P0362,2,8617.59,0.25,No
O046459,2025-12-27,C04494,P0214,2,14175.18,0.25,No
O046460,2025-06-13,C01635,P0033,2,13043.99,0.25,No
O046461,2025-11-11,C01796,P0347,2,14123.0,0.0,No
O046462,2025-10-14,C07553,P0284,2,3280.06,0.0,No
O046463,2025-02-27,C08442,P0492,3,3271.17,0.2,No
O046464,2025-12-14,C02045,P0275,1,17991.44,0.1,No
O046465,2025-07-27,C05825,P0058,1,13301.55,0.0,No
O046466,2025-05-17,C05748,P0254,1,11799.84,0.0,No
O046467,2025-07-25,C05950,P0139,4,20804.16,0.25,Yes
O046468,2025-04-22,C07700,P0276,1,5013.14,0.05,No
O046469,2025-04-24,C04259,P0186,1,3539.94,0.25,No
O046470,2025-08-19,C04954,P0119,2,8689.71,0.05,No
O046471,2025-02-04,C09859,P0440,1,14082.66,0.1,No
O046472,2025-12-19,C03425,P0143,1,23632.34,0.05,Yes
O046473,2025-01-16,C04892,P0343,1,9080.05,0.2,No
O046474,2025-11-07,C08799,P0093,1,19143.41,0.1,No
O046475,2025-07-23,C07998,P0075,1,7909.38,0.2,No
O046476,2025-09-23,C09106,P0441,2,17258.72,0.25,No
O046477,2025-04-09,C01815,P0212,2,1566.7,0.1,No
O046478,2025-07-15,C01020,P0253,1,10271.09,0.15,No
O046479,2025-06-22,C06352,P0318,2,13195.76,0.05,No
O046480,2025-06-19,C07147,P0255,1,1699.87,0.25,No
O046481,2025-10-26,C01285,P0497,5,10560.36,0.1,No
O046482,2025-02-28,C08344,P0059,1,3395.63,0.05,No
O046483,2025-04-10,C02074,P0353,1,2607.46,0.15,No
O046484,2025-10-20,C09715,P0263,1,14505.92,0.2,Yes
O046485,2025-01-21,C03493,P0157,2,11681.05,0.1,No
O046486,2025-04-27,C06045,P0389,4,19011.82,0.0,No
O046487,2025-05-07,C08792,P0075,1,7909.38,0.2,No
O046488,2025-03-02,C06246,P0358,1,13905.47,0.15,No
O046489,2025-07-19,C05687,P0306,1,20789.39,0.1,No
O046490,2025-03-18,C09155,P0254,2,11799.84,0.15,Yes
O046491,2025-09-14,C03957,P0318,1,13195.76,0.05,No
O046492,2025-12-30,C07771,P0019,1,9482.8,0.15,No
O046493,2025-12-26,C04776,P0243,3,18295.52,0.2,No
O046494,2025-04-02,C03963,P0344,1,16759.06,0.25,No
O046495,2025-08-24,C09353,P0261,1,3045.08,0.15,No
O046496,2025-03-26,C04478,P0312,1,2980.79,0.05,No
O046497,2025-03-27,C09965,P0463,3,12336.06,0.0,No
O046498,2025-08-01,C05351,P0447,2,10287.3,0.15,No
O046499,2025-09-06,C04943,P0372,1,15319.49,0.25,No
O046500,2025-07-16,C00177,P0424,1,6838.02,0.25,No
O046501,2025-07-23,C04510,P0489,1,12739.8,0.05,No
O046502,2025-07-24,C08750,P0448,1,15523.05,0.05,No
O046503,2025-02-22,C00309,P0248,1,5212.87,0.2,No
O046504,2025-01-23,C01403,P0279,1,11875.27,0.15,No
O046505,2025-10-31,C00509,P0099,2,22631.19,0.0,No
O046506,2025-02-12,C08648,P0419,1,18901.01,0.05,No
O046507,2025-03-23,C03011,P0423,3,14525.2,0.1,No
O046508,2025-08-09,C09705,P0188,4,14941.63,0.1,No
O046509,2025-06-09,C05444,P0352,1,9612.15,0.25,No
O046510,2025-10-21,C00300,P0093,2,19143.41,0.1,No
O046511,2025-09-29,C00639,P0334,1,17089.02,0.2,No
O046512,2025-11-23,C05495,P0207,1,5174.01,0.0,No
O046513,2025-03-04,C04957,P0384,1,20408.24,0.25,No
O046514,2025-01-10,C01184,P0230,4,890.89,0.25,No
O046515,2025-11-26,C09783,P0025,2,7219.72,0.15,No
O046516,2025-04-08,C09198,P0145,1,8335.54,0.25,No
O046517,2025-04-20,C07282,P0280,1,9386.61,0.25,No
O046518,2025-06-04,C06052,P0385,1,6379.95,0.1,No
O046519,2025-04-04,C04160,P0247,3,16117.91,0.2,No
O046520,2025-03-27,C07327,P0177,1,5512.59,0.25,Yes
O046521,2025-02-26,C08569,P0332,1,13518.82,0.15,No
O046522,2025-07-14,C02324,P0067,2,10376.04,0.2,No
O046523,2025-06-12,C03513,P0108,3,15961.85,0.05,No
O046524,2025-05-13,C07535,P0151,1,18487.92,0.25,No
O046525,2025-01-30,C04389,P0268,2,2966.79,0.25,No
O046526,2025-11-20,C08732,P0001,1,7612.3,0.05,Yes
O046527,2025-12-06,C04460,P0041,1,14882.69,0.15,No
O046528,2025-05-13,C01792,P0296,1,16094.65,0.2,No
O046529,2025-08-06,C07573,P0294,1,10261.46,0.2,No
O046530,2025-06-25,C00439,P0274,1,7675.3,0.1,No
O046531,2025-03-13,C01731,P0379,1,11059.97,0.2,Yes
O046532,2025-09-08,C03625,P0498,1,2485.01,0.05,No
O046533,2025-08-12,C09524,P0446,1,19589.73,0.1,No
O046534,2025-06-08,C02737,P0404,2,2978.54,0.0,No
O046535,2025-04-19,C07324,P0187,3,9100.08,0.0,No
O046536,2025-05-03,C08438,P0063,1,5856.48,0.05,No
O046537,2025-06-30,C07818,P0427,1,7577.62,0.05,No
O046538,2025-10-16,C06975,P0343,1,9080.05,0.1,No
O046539,2025-09-03,C05158,P0095,1,12728.52,0.25,No
O046540,2025-07-09,C02224,P0185,1,7098.71,0.05,No
O046541,2025-04-02,C00152,P0276,1,5013.14,0.2,No
O046542,2025-08-19,C01006,P0327,5,10096.21,0.0,Yes
O046543,2025-07-09,C07107,P0349,3,11687.99,0.1,Yes
O046544,2025-08-20,C03505,P0327,1,10096.21,0.05,Yes
O046545,2025-10-20,C09531,P0113,1,14937.8,0.1,No
O046546,2025-04-13,C02857,P0098,1,16050.1,0.0,No
O046547,2025-05-27,C02818,P0077,2,5450.5,0.05,Yes
O046548,2025-07-28,C01974,P0294,1,10261.46,0.15,No
O046549,2025-06-29,C03106,P0401,1,1395.4,0.05,No
O046550,2025-03-18,C00639,P0411,3,15202.78,0.0,Yes
O046551,2025-03-26,C00545,P0376,5,18265.52,0.25,No
O046552,2025-11-16,C08963,P0426,3,2971.43,0.25,No
O046553,2025-09-24,C04377,P0311,2,2652.11,0.05,No
O046554,2025-05-07,C07461,P0363,3,7027.25,0.25,No
O046555,2025-09-22,C09546,P0402,3,17500.88,0.2,No
O046556,2025-11-23,C09146,P0311,3,2652.11,0.25,No
O046557,2025-12-30,C00473,P0390,2,18079.48,0.05,Yes
O046558,2025-08-30,C02328,P0021,1,4977.26,0.05,No
O046559,2025-12-11,C04742,P0393,5,14985.7,0.0,No
O046560,2025-08-11,C02163,P0123,2,11434.73,0.2,No
O046561,2025-02-12,C08496,P0359,2,17541.46,0.05,No
O046562,2025-07-20,C07103,P0055,1,16140.95,0.25,No
O046563,2025-06-23,C06281,P0375,4,3824.38,0.2,No
O046564,2025-02-16,C08655,P0082,1,11815.11,0.0,No
O046565,2025-02-21,C04181,P0229,3,18884.6,0.15,No
O046566,2025-11-13,C03155,P0111,2,2807.17,0.15,No
O046567,2025-08-13,C07591,P0258,2,15355.66,0.15,No
O046568,2025-03-20,C08736,P0149,2,14501.44,0.25,No
O046569,2025-12-10,C07172,P0381,2,10429.72,0.2,No
O046570,2025-04-22,C04380,P0278,2,13287.97,0.15,No
O046571,2025-05-22,C04244,P0400,3,13264.71,0.15,No
O046572,2025-08-27,C05311,P0460,1,10115.31,0.05,No
O046573,2025-10-22,C04759,P0040,1,15323.09,0.0,No
O046574,2025-01-16,C05350,P0482,2,8229.98,0.1,No
O046575,2025-12-23,C03729,P0019,3,9482.8,0.1,No
O046576,2025-09-12,C00705,P0383,1,11515.25,0.2,No
O046577,2025-09-24,C05023,P0347,2,14123.0,0.25,No
O046578,2025-06-23,C04312,P0255,1,1699.87,0.15,No
O046579,2025-08-11,C08588,P0070,4,13390.68,0.1,No
O046580,2025-09-11,C01204,P0092,4,7934.45,0.2,No
O046581,2025-07-14,C07510,P0274,1,7675.3,0.1,No
O046582,2025-08-06,C01144,P0242,3,8897.58,0.15,No
O046583,2025-07-22,C02888,P0295,5,11181.05,0.1,No
O046584,2025-02-01,C09370,P0067,1,10376.04,0.2,No
O046585,2025-12-15,C00861,P0478,2,14134.45,0.15,No
O046586,2025-08-22,C07657,P0068,3,20578.36,0.2,No
O046587,2025-10-29,C07250,P0420,2,16788.32,0.25,No
O046588,2025-01-04,C00838,P0155,3,17906.25,0.0,No
O046589,2025-01-22,C09688,P0431,3,15299.02,0.1,No
O046590,2025-12-22,C08964,P0325,1,15942.94,0.15,No
O046591,2025-11-21,C09042,P0443,1,6365.25,0.2,No
O046592,2025-05-18,C01419,P0306,2,20789.39,0.1,No
O046593,2025-01-18,C09016,P0077,1,5450.5,0.2,No
O046594,2025-03-29,C01848,P0404,5,2978.54,0.05,No
O046595,2025-11-06,C01446,P0433,3,10380.74,0.1,No
O046596,2025-09-02,C04445,P0383,1,11515.25,0.0,No
O046597,2025-12-11,C00145,P0058,4,13301.55,0.15,No
O046598,2025-03-30,C09617,P0498,3,2485.01,0.25,No
O046599,2025-09-22,C00484,P0301,1,15548.74,0.25,No
O046600,2025-10-20,C06242,P0119,2,8689.71,0.1,No
O046601,2025-07-25,C08347,P0313,2,12321.09,0.05,Yes
O046602,2025-11-02,C06770,P0086,2,11196.96,0.05,No
O046603,2025-07-23,C00907,P0316,2,2730.51,0.25,No
O046604,2025-02-26,C02283,P0040,3,15323.09,0.25,No
O046605,2025-11-08,C00415,P0230,4,890.89,0.0,No
O046606,2025-01-31,C07492,P0336,3,8477.27,0.0,No
O046607,2025-09-14,C05741,P0467,1,17009.55,0.25,No
O046608,2025-03-08,C07903,P0449,2,18234.1,0.05,No
O046609,2025-03-31,C00295,P0012,2,9462.34,0.15,No
O046610,2025-07-31,C06526,P0387,1,11057.06,0.0,Yes
O046611,2025-07-16,C09196,P0352,1,9612.15,0.2,No
O046612,2025-04-21,C04112,P0149,1,14501.44,0.2,No
O046613,2025-12-23,C06373,P0262,1,7684.71,0.2,No
O046614,2025-09-01,C05138,P0006,1,970.51,0.25,No
O046615,2025-12-06,C00691,P0129,1,7722.21,0.15,No
O046616,2025-01-18,C01784,P0379,3,11059.97,0.2,No
O046617,2025-08-10,C03058,P0458,2,10057.25,0.05,No
O046618,2025-11-02,C01370,P0267,1,462.73,0.2,No
O046619,2025-05-31,C02377,P0300,3,12746.24,0.2,No
O046620,2025-02-28,C01580,P0212,1,1566.7,0.25,No
O046621,2025-08-08,C03668,P0258,1,15355.66,0.25,No
O046622,2025-03-07,C06166,P0084,2,17129.55,0.05,No
O046623,2025-05-12,C06768,P0133,1,1558.75,0.25,No
O046624,2025-10-27,C04859,P0181,1,12013.83,0.0,No
O046625,2025-09-22,C04267,P0242,4,8897.58,0.15,No
O046626,2025-12-14,C02212,P0266,1,2292.24,0.25,No
O046627,2025-01-20,C06451,P0437,2,7018.71,0.0,No
O046628,2025-08-29,C03450,P0309,4,18448.65,0.05,Yes
O046629,2025-11-30,C08648,P0117,5,2920.82,0.15,No
O046630,2025-02-12,C05666,P0382,1,8006.4,0.0,No
O046631,2025-09-10,C07651,P0368,3,16815.32,0.2,No
O046632,2025-02-28,C05039,P0221,1,15636.53,0.15,No
O046633,2025-06-16,C07553,P0114,3,16777.43,0.2,No
O046634,2025-01-12,C02469,P0117,2,2920.82,0.1,Yes
O046635,2025-01-13,C07603,P0250,1,13369.44,0.15,Yes
O046636,2025-06-22,C00646,P0428,2,7553.15,0.15,No
O046637,2025-12-15,C01849,P0142,1,8087.47,0.25,No
O046638,2025-06-04,C05449,P0073,1,12023.56,0.15,No
O046639,2025-03-24,C02282,P0478,1,14134.45,0.0,No
O046640,2025-03-04,C01826,P0197,1,1509.15,0.05,No
O046641,2025-12-29,C06269,P0375,1,3824.38,0.05,No
O046642,2025-02-05,C00271,P0221,2,15636.53,0.1,No
O046643,2025-01-19,C07030,P0137,3,16054.87,0.05,No
O046644,2025-12-23,C08401,P0246,1,7429.2,0.15,No
O046645,2025-03-04,C08906,P0067,1,10376.04,0.25,No
O046646,2025-02-18,C00012,P0416,3,17060.84,0.2,No
O046647,2025-09-25,C07911,P0272,2,11818.79,0.25,No
O046648,2025-03-23,C03878,P0438,2,6412.0,0.05,No
O046649,2025-06-21,C06163,P0097,1,17499.42,0.25,No
O046650,2025-04-13,C04628,P0389,1,19011.82,0.05,No
O046651,2025-07-04,C04660,P0024,1,17483.52,0.25,No
O046652,2025-03-12,C08210,P0127,3,17886.19,0.05,No
O046653,2025-12-26,C03183,P0381,1,10429.72,0.25,No
O046654,2025-04-19,C01917,P0051,3,17680.6,0.25,No
O046655,2025-05-10,C05286,P0282,2,3512.37,0.05,No
O046656,2025-08-31,C08318,P0164,1,5208.7,0.25,No
O046657,2025-07-09,C00553,P0415,1,6493.51,0.1,No
O046658,2025-11-21,C05951,P0362,3,8617.59,0.25,Yes
O046659,2025-12-21,C03984,P0122,1,21161.99,0.1,Yes
O046660,2025-04-30,C02168,P0462,1,10912.33,0.15,No
O046661,2025-03-16,C00044,P0026,2,3099.81,0.2,No
O046662,2025-04-05,C02296,P0086,1,11196.96,0.1,No
O046663,2025-05-12,C01154,P0046,2,17708.28,0.05,No
O046664,2025-12-28,C00988,P0033,2,13043.99,0.25,Yes
O046665,2025-05-25,C09123,P0164,1,5208.7,0.15,No
O046666,2025-01-06,C08689,P0008,1,19593.07,0.0,No
O046667,2025-11-16,C09816,P0019,1,9482.8,0.2,No
O046668,2025-10-31,C08689,P0149,1,14501.44,0.05,No
O046669,2025-03-12,C07077,P0202,3,18292.21,0.0,No
O046670,2025-10-23,C04665,P0173,1,8803.19,0.1,No
O046671,2025-01-07,C01005,P0358,1,13905.47,0.25,No
O046672,2025-09-23,C07165,P0245,1,3072.76,0.05,Yes
O046673,2025-03-08,C06182,P0199,1,16253.01,0.2,No
O046674,2025-10-21,C03815,P0352,1,9612.15,0.0,No
O046675,2025-12-01,C09164,P0234,2,1156.88,0.2,No
O046676,2025-12-17,C06029,P0212,3,1566.7,0.15,No
O046677,2025-04-18,C00622,P0090,1,14919.95,0.2,No
O046678,2025-03-17,C05699,P0218,1,14742.31,0.1,No
O046679,2025-12-12,C01145,P0126,2,18429.73,0.15,No
O046680,2025-09-30,C00998,P0233,5,9090.5,0.15,No
O046681,2025-08-25,C09278,P0115,3,9179.53,0.0,No
O046682,2025-10-11,C00063,P0414,2,11956.0,0.25,Yes
O046683,2025-04-12,C00373,P0088,3,7193.23,0.1,No
O046684,2025-09-13,C08790,P0400,3,13264.71,0.2,No
O046685,2025-07-15,C03608,P0132,3,11747.66,0.15,No
O046686,2025-11-22,C07236,P0194,4,6380.09,0.0,No
O046687,2025-06-01,C05247,P0189,4,17768.06,0.1,No
O046688,2025-07-30,C08112,P0210,1,15558.51,0.15,No
O046689,2025-11-09,C08178,P0100,1,22653.61,0.25,Yes
O046690,2025-10-02,C08022,P0376,4,18265.52,0.2,No
O046691,2025-09-17,C01269,P0085,2,5720.07,0.0,No
O046692,2025-06-12,C04246,P0421,2,13100.37,0.15,No
O046693,2025-10-19,C00399,P0243,4,18295.52,0.1,No
O046694,2025-05-16,C02756,P0382,2,8006.4,0.25,No
O046695,2025-12-09,C07678,P0076,3,9861.76,0.1,No
O046696,2025-03-19,C03049,P0385,3,6379.95,0.25,No
O046697,2025-10-03,C01401,P0234,1,1156.88,0.05,No
O046698,2025-04-06,C09194,P0424,1,6838.02,0.1,No
O046699,2025-05-23,C04005,P0197,1,1509.15,0.25,No
O046700,2025-07-12,C08700,P0121,1,12127.77,0.25,No
O046701,2025-08-20,C01690,P0156,1,14385.21,0.25,No
O046702,2025-11-30,C03892,P0068,4,20578.36,0.25,No
O046703,2025-11-29,C09603,P0070,3,13390.68,0.2,No
O046704,2025-10-03,C02785,P0043,3,16292.15,0.25,No
O046705,2025-03-01,C01420,P0474,2,13843.88,0.0,No
O046706,2025-08-18,C00241,P0204,3,8826.34,0.2,No
O046707,2025-11-27,C04155,P0359,3,17541.46,0.15,No
O046708,2025-10-12,C01397,P0183,3,18718.54,0.2,No
O046709,2025-12-11,C04809,P0214,1,14175.18,0.0,No
O046710,2025-01-08,C09557,P0391,2,11535.68,0.25,No
O046711,2025-09-13,C04096,P0115,2,9179.53,0.25,No
O046712,2025-04-22,C02269,P0111,1,2807.17,0.1,No
O046713,2025-02-28,C07044,P0424,2,6838.02,0.15,No
O046714,2025-12-07,C08482,P0123,1,11434.73,0.25,No
O046715,2025-06-24,C03095,P0297,1,10275.22,0.2,No
O046716,2025-09-12,C00731,P0001,3,7612.3,0.1,No
O046717,2025-07-11,C09639,P0113,1,14937.8,0.1,No
O046718,2025-08-25,C00903,P0248,1,5212.87,0.0,No
O046719,2025-03-14,C05535,P0145,2,8335.54,0.2,No
O046720,2025-01-21,C07775,P0363,2,7027.25,0.2,No
O046721,2025-11-26,C09648,P0316,1,2730.51,0.05,No
O046722,2025-10-25,C00698,P0151,1,18487.92,0.05,No
O046723,2025-09-27,C04660,P0059,3,3395.63,0.0,No
O046724,2025-01-02,C06775,P0477,4,3109.27,0.15,No
O046725,2025-12-29,C05293,P0371,2,16777.98,0.2,No
O046726,2025-08-18,C03702,P0358,1,13905.47,0.25,No
O046727,2025-11-15,C05396,P0013,3,4418.24,0.05,No
O046728,2025-06-12,C00131,P0235,1,7444.12,0.05,No
O046729,2025-04-17,C06897,P0161,1,8780.65,0.25,No
O046730,2025-10-23,C02224,P0368,1,16815.32,0.15,No
O046731,2025-10-20,C07614,P0190,1,20916.2,0.0,No
O046732,2025-02-19,C06284,P0306,3,20789.39,0.05,Yes
O046733,2025-12-05,C09663,P0194,2,6380.09,0.05,No
O046734,2025-05-30,C06239,P0384,2,20408.24,0.1,No
O046735,2025-11-02,C05037,P0373,1,12155.24,0.0,No
O046736,2025-02-07,C07821,P0149,4,14501.44,0.0,No
O046737,2025-12-19,C06011,P0430,1,16347.68,0.15,No
O046738,2025-09-25,C02985,P0405,2,12684.34,0.0,No
O046739,2025-12-29,C03647,P0204,1,8826.34,0.15,No
O046740,2025-01-25,C09565,P0196,1,4743.76,0.0,No
O046741,2025-05-31,C07727,P0311,4,2652.11,0.05,No
O046742,2025-03-13,C04515,P0286,1,4709.15,0.1,No
O046743,2025-12-01,C08959,P0486,2,11074.34,0.0,No
O046744,2025-07-23,C09968,P0409,4,15684.48,0.2,No
O046745,2025-06-13,C02239,P0448,5,15523.05,0.05,No
O046746,2025-10-25,C05434,P0481,2,8029.95,0.05,No
O046747,2025-05-23,C00499,P0024,3,17483.52,0.05,No
O046748,2025-04-09,C08793,P0316,1,2730.51,0.2,No
O046749,2025-09-13,C03980,P0261,1,3045.08,0.2,No
O046750,2025-07-01,C02845,P0258,1,15355.66,0.25,No
O046751,2025-10-13,C09984,P0072,2,20000.49,0.2,No
O046752,2025-11-27,C07235,P0200,4,8446.41,0.1,No
O046753,2025-08-26,C05594,P0124,1,19783.72,0.15,No
O046754,2025-09-26,C04087,P0495,2,20517.27,0.15,No
O046755,2025-02-06,C04341,P0189,4,17768.06,0.25,No
O046756,2025-10-06,C02179,P0490,1,3065.18,0.15,No
O046757,2025-01-29,C06382,P0471,1,5308.44,0.1,No
O046758,2025-09-26,C02886,P0415,1,6493.51,0.25,No
O046759,2025-12-24,C06546,P0248,4,5212.87,0.25,No
O046760,2025-10-05,C09941,P0325,1,15942.94,0.2,No
O046761,2025-01-17,C04097,P0491,5,8364.26,0.0,Yes
